,From,From_ID,Long,Lat,Place_ID,To,Year,Count
18570,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1797,1
18571,Whydah,332,28.3718096,-26.1156382,,Kingston,1718,1
18572,Whydah,332,28.3718096,-26.1156382,,"St. Vincent, port unspecified",1792,1
18573,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1725,1
18574,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1754,1
18575,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1714,1
18576,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1720,1
18577,Whydah,332,28.3718096,-26.1156382,,Freetown,1816,1
18578,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1725,1
18579,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1806,1
18580,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1788,1
18581,Whydah,332,28.3718096,-26.1156382,,,1698,1
18582,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1682,1
18583,Whydah,332,28.3718096,-26.1156382,,Freetown,1836,1
18584,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1726,1
18585,Whydah,332,28.3718096,-26.1156382,,,1723,1
18586,Whydah,332,28.3718096,-26.1156382,,Curacao,1712,1
18587,Whydah,332,28.3718096,-26.1156382,,Petit-Goave,1726,1
18588,Whydah,332,28.3718096,-26.1156382,,Kingston,1783,1
18589,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1725,1
18590,Whydah,332,28.3718096,-26.1156382,,Cartagena,1700,1
18591,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1726,1
18592,Whydah,332,28.3718096,-26.1156382,,Cayenne,1726,1
18593,Whydah,332,28.3718096,-26.1156382,,Kingston,1782,1
18594,Whydah,332,28.3718096,-26.1156382,,Curacao,1714,1
18595,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1727,1
18596,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1695,1
18597,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1703,1
18598,Whydah,332,28.3718096,-26.1156382,,Suriname,1720,1
18599,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1724,1
18600,Whydah,332,28.3718096,-26.1156382,,Freetown,1837,1
18601,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1766,1
18602,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1727,1
18603,Whydah,332,28.3718096,-26.1156382,,Kingston,1724,1
18604,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1766,1
18605,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1716,1
18606,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1716,1
18607,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1738,1
18608,Whydah,332,28.3718096,-26.1156382,,Cabanas,1825,1
18609,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1730,1
18610,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1732,1
18611,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1767,1
18612,Whydah,332,28.3718096,-26.1156382,,Kingston,1788,1
18613,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1704,1
18614,Whydah,332,28.3718096,-26.1156382,,Leogane,1744,1
18615,Whydah,332,28.3718096,-26.1156382,,,1719,1
18616,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1704,1
18617,Whydah,332,28.3718096,-26.1156382,,Cartagena,1701,1
18618,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1724,1
18619,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1767,1
18620,Whydah,332,28.3718096,-26.1156382,,Leogane,1767,1
18621,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1724,1
18622,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1683,1
18623,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1724,1
18624,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1731,1
18625,Whydah,332,28.3718096,-26.1156382,,Havana,1832,1
18626,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1725,1
18627,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1684,1
18628,Whydah,332,28.3718096,-26.1156382,,Kingston,1714,1
18629,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1737,1
18630,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1689,1
18631,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1730,1
18632,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1771,1
18633,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1738,1
18634,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1772,1
18635,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1688,1
18636,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1719,1
18637,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1739,1
18638,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1708,1
18639,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1680,1
18640,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1812,1
18641,Whydah,332,28.3718096,-26.1156382,,Buenos Aires,1708,1
18642,Whydah,332,28.3718096,-26.1156382,,Montego Bay,1790,1
18643,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1684,1
18644,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1812,1
18645,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1786,1
18646,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1702,1
18647,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1726,1
18648,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1774,1
18649,Whydah,332,28.3718096,-26.1156382,,,1723,1
18650,Whydah,332,28.3718096,-26.1156382,,Havana,1824,1
18651,Whydah,332,28.3718096,-26.1156382,,Basse-Terre,1758,1
18652,Whydah,332,28.3718096,-26.1156382,,,1730,1
18653,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1705,1
18654,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1709,1
18655,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1726,1
18656,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1749,1
18657,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1706,1
18658,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1722,1
18659,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1754,1
18660,Whydah,332,28.3718096,-26.1156382,,Freetown,1829,1
18661,Whydah,332,28.3718096,-26.1156382,,Freetown,1822,1
18662,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1750,1
18663,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1686,1
18664,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1720,1
18665,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1754,1
18666,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1721,1
18667,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1724,1
18668,Whydah,332,28.3718096,-26.1156382,,Biloxi,1721,1
18669,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1750,1
18670,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1785,1
18671,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1722,1
18672,Whydah,332,28.3718096,-26.1156382,,Portobelo,1717,1
18673,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1785,1
18674,Whydah,332,28.3718096,-26.1156382,,Veracruz,1713,1
18675,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1701,1
18676,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1775,1
18677,Whydah,332,28.3718096,-26.1156382,,Freetown,1835,1
18678,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1770,1
18679,Whydah,332,28.3718096,-26.1156382,,Suriname,1713,1
18680,Whydah,332,28.3718096,-26.1156382,,Portobelo,1718,1
18681,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1846,1
18682,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1729,1
18683,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1714,1
18684,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1714,1
18685,Whydah,332,28.3718096,-26.1156382,,Suriname,1725,1
18686,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1737,1
18687,Whydah,332,28.3718096,-26.1156382,,Curacao,1708,1
18688,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1778,1
18689,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1697,1
18690,Whydah,332,28.3718096,-26.1156382,,Leogane,1722,1
18691,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1834,1
18692,Whydah,332,28.3718096,-26.1156382,,,1724,1
18693,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1804,1
18694,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1735,1
18695,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1736,1
18696,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1788,1
18697,Whydah,332,28.3718096,-26.1156382,,Suriname,1703,1
18698,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1736,1
18699,Whydah,332,28.3718096,-26.1156382,,Maranhao,1790,1
18700,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1724,1
18701,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1769,1
18702,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1778,1
18703,Whydah,332,28.3718096,-26.1156382,,"Americas, port unspecified",1752,1
18704,Whydah,332,28.3718096,-26.1156382,,Leogane,1751,1
18705,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1722,1
18706,Whydah,332,28.3718096,-26.1156382,,Havana,1836,1
18707,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1784,1
18708,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1721,1
18709,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1723,1
18710,Whydah,332,28.3718096,-26.1156382,,Rio de Janeiro,1797,1
18711,Whydah,332,28.3718096,-26.1156382,,Havana,1831,1
18712,Whydah,332,28.3718096,-26.1156382,,Leogane,1751,1
18713,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1755,1
18714,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1785,1
18715,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1752,1
18716,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1715,1
18717,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1777,1
18718,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1772,1
18719,Whydah,332,28.3718096,-26.1156382,,Leogane,1738,1
18720,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1766,1
18721,Whydah,332,28.3718096,-26.1156382,,"Cuba, port unspecified",1826,1
18722,Whydah,332,28.3718096,-26.1156382,,"Americas, region unspecified",1753,1
18723,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1798,1
18724,Whydah,332,28.3718096,-26.1156382,,Demerara,1801,1
18725,Whydah,332,28.3718096,-26.1156382,,Kingston,1766,1
18726,Whydah,332,28.3718096,-26.1156382,,,1826,1
18727,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1778,1
18728,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1772,1
18729,Whydah,332,28.3718096,-26.1156382,,,1740,1
18730,Whydah,332,28.3718096,-26.1156382,,Leogane,1751,1
18731,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1724,1
18732,Whydah,332,28.3718096,-26.1156382,,,1705,1
18733,Whydah,332,28.3718096,-26.1156382,,Freetown,1812,1
18734,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1760,1
18735,Whydah,332,28.3718096,-26.1156382,,Basse-Terre,1772,1
18736,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1752,1
18737,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1822,1
18738,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1771,1
18739,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1790,1
18740,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1717,1
18741,Whydah,332,28.3718096,-26.1156382,,Kingston,1722,1
18742,Whydah,332,28.3718096,-26.1156382,,Rio de Janeiro,1721,1
18743,Whydah,332,28.3718096,-26.1156382,,Kingston,1714,1
18744,Whydah,332,28.3718096,-26.1156382,,Kingston,1714,1
18745,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1752,1
18746,Whydah,332,28.3718096,-26.1156382,,Suriname,1708,1
18747,Whydah,332,28.3718096,-26.1156382,,Leogane,1718,1
18748,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1713,1
18749,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1725,1
18750,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1761,1
18751,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1822,1
18752,Whydah,332,28.3718096,-26.1156382,,Kingston,1715,1
18753,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1705,1
18754,Whydah,332,28.3718096,-26.1156382,,Curacao,1707,1
18755,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1711,1
18756,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1772,1
18757,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1768,1
18758,Whydah,332,28.3718096,-26.1156382,,,1772,1
18759,Whydah,332,28.3718096,-26.1156382,,Cabanas,1848,1
18760,Whydah,332,28.3718096,-26.1156382,,Leogane,1774,1
18761,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1761,1
18762,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1772,1
18763,Whydah,332,28.3718096,-26.1156382,,Freetown,1817,1
18764,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1728,1
18765,Whydah,332,28.3718096,-26.1156382,,Cartagena,1701,1
18766,Whydah,332,28.3718096,-26.1156382,,Port-de-Paix,1750,1
18767,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1762,1
18768,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1774,1
18769,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1720,1
18770,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1727,1
18771,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1812,1
18772,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1774,1
18773,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1686,1
18774,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1706,1
18775,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1689,1
18776,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1762,1
18777,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1688,1
18778,Whydah,332,28.3718096,-26.1156382,,Louisiana,1719,1
18779,Whydah,332,28.3718096,-26.1156382,,"Cuba, port unspecified",1862,1
18780,Whydah,332,28.3718096,-26.1156382,,"British Honduras, port unspecified",1836,1
18781,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1720,1
18782,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1728,1
18783,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1716,1
18784,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1710,1
18785,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1696,1
18786,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1786,1
18787,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1749,1
18788,Whydah,332,28.3718096,-26.1156382,,Lisbon,1727,1
18789,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1721,1
18790,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1721,1
18791,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1763,1
18792,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1683,1
18793,Whydah,332,28.3718096,-26.1156382,,Rio de Janeiro,1811,1
18794,Whydah,332,28.3718096,-26.1156382,,Saint-Marc,1775,1
18795,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1692,1
18796,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1764,1
18797,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1776,1
18798,Whydah,332,28.3718096,-26.1156382,,Basse-Terre,1792,1
18799,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1727,1
18800,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1777,1
18801,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1764,1
18802,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1722,1
18803,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1699,1
18804,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1778,1
18805,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1722,1
18806,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1734,1
18807,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1698,1
18808,Whydah,332,28.3718096,-26.1156382,,Kingston,1710,1
18809,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1778,1
18810,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1773,1
18811,Whydah,332,28.3718096,-26.1156382,,,1793,1
18812,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1725,1
18813,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1785,1
18814,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1722,1
18815,Whydah,332,28.3718096,-26.1156382,,Curacao,1710,1
18816,Whydah,332,28.3718096,-26.1156382,,"St. Kitts, port unspecified",1730,1
18817,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1815,1
18818,Whydah,332,28.3718096,-26.1156382,,Leogane,1751,1
18819,Whydah,332,28.3718096,-26.1156382,,Kingston,1801,1
18820,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1700,1
18821,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1784,1
18822,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1776,1
18823,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1755,1
18824,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1790,1
18825,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1735,1
18826,Whydah,332,28.3718096,-26.1156382,,Suriname,1716,1
18827,Whydah,332,28.3718096,-26.1156382,,Newcastle (Nevis),1701,1
18828,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1788,1
18829,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1682,1
18830,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1788,1
18831,Whydah,332,28.3718096,-26.1156382,,,1724,1
18832,Whydah,332,28.3718096,-26.1156382,,"Saint-Domingue, port unspecified",1754,1
18833,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1722,1
18834,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1726,1
18835,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1767,1
18836,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1796,1
18837,Whydah,332,28.3718096,-26.1156382,,Bahia Honda,1854,1
18838,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1727,1
18839,Whydah,332,28.3718096,-26.1156382,,Leogane,1777,1
18840,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1787,1
18841,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1712,1
18842,Whydah,332,28.3718096,-26.1156382,,"Spanish Americas, port unspecified",1659,1
18843,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1799,1
18844,Whydah,332,28.3718096,-26.1156382,,St. Thomas,1688,1
18845,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1799,1
18846,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1825,1
18847,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1726,1
18848,Whydah,332,28.3718096,-26.1156382,,"British Caribbean, colony unspecified",1744,1
18849,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1812,1
18850,Whydah,332,28.3718096,-26.1156382,,Curacao,1711,1
18851,Whydah,332,28.3718096,-26.1156382,,,1685,1
18852,Whydah,332,28.3718096,-26.1156382,,Buenos Aires,1718,1
18853,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1771,1
18854,Whydah,332,28.3718096,-26.1156382,,Basse-Terre,1728,1
18855,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1769,1
18856,Whydah,332,28.3718096,-26.1156382,,Rio de Janeiro,1764,1
18857,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1725,1
18858,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1691,1
18859,Whydah,332,28.3718096,-26.1156382,,"British Caribbean, colony unspecified",1690,1
18860,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1729,1
18861,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1729,1
18862,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1689,1
18863,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1729,1
18864,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1687,1
18865,Whydah,332,28.3718096,-26.1156382,,Leogane,1717,1
18866,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1689,1
18867,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1735,1
18868,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1687,1
18869,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1707,1
18870,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1803,1
18871,Whydah,332,28.3718096,-26.1156382,,Cayes (Les),1788,1
18872,Whydah,332,28.3718096,-26.1156382,,Upper James River,1739,1
18873,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1684,1
18874,Whydah,332,28.3718096,-26.1156382,,Newcastle (Nevis),1704,1
18875,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1726,1
18876,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1704,1
18877,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1725,1
18878,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1753,1
18879,Whydah,332,28.3718096,-26.1156382,,St. Thomas,1693,1
18880,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1693,1
18881,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1784,1
18882,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1720,1
18883,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1707,1
18884,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1722,1
18885,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1723,1
18886,Whydah,332,28.3718096,-26.1156382,,Freetown,1828,1
18887,Whydah,332,28.3718096,-26.1156382,,Essequibo,1707,1
18888,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1733,1
18889,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1718,1
18890,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1720,1
18891,Whydah,332,28.3718096,-26.1156382,,,1764,1
18892,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1720,1
18893,Whydah,332,28.3718096,-26.1156382,,Suriname,1722,1
18894,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1687,1
18895,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1727,1
18896,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1705,1
18897,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1721,1
18898,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1686,1
18899,Whydah,332,28.3718096,-26.1156382,,,1699,1
18900,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1743,1
18901,Whydah,332,28.3718096,-26.1156382,,,1744,1
18902,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1771,1
18903,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1710,1
18904,Whydah,332,28.3718096,-26.1156382,,Saint John (Antigua),1724,1
18905,Whydah,332,28.3718096,-26.1156382,,Leogane,1720,1
18906,Whydah,332,28.3718096,-26.1156382,,Cartagena,1710,1
18907,Whydah,332,28.3718096,-26.1156382,,Isla de Pinas,1862,1
18908,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1694,1
18909,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1708,1
18910,Whydah,332,28.3718096,-26.1156382,,Kingston,1796,1
18911,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1786,1
18912,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1785,1
18913,Whydah,332,28.3718096,-26.1156382,,Curacao,1701,1
18914,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1785,1
18915,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1683,1
18916,Whydah,332,28.3718096,-26.1156382,,"Pernambuco, port unspecified",1774,1
18917,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1785,1
18918,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1775,1
18919,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1684,1
18920,Whydah,332,28.3718096,-26.1156382,,"Bahia, port unspecified",1722,1
18921,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1724,1
18922,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1771,1
18923,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1734,1
18924,Whydah,332,28.3718096,-26.1156382,,"Jamaica, port unspecified",1758,1
18925,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1729,1
18926,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1734,1
18927,Whydah,332,28.3718096,-26.1156382,,Suriname,1723,1
18928,Whydah,332,28.3718096,-26.1156382,,Cap Francais,1724,1
18929,Whydah,332,28.3718096,-26.1156382,,"Martinique, port unspecified",1750,1
18930,Whydah,332,28.3718096,-26.1156382,,"Barbados, port unspecified",1837,1
18931,Whydah,332,28.3718096,-26.1156382,,Kingston,1709,1
18932,Whydah,332,28.3718096,-26.1156382,,Port-au-Prince,1754,1
18933,Whydah,332,28.3718096,-26.1156382,,Basse-Terre,1765,1
