From_ID,From,To_ID,To,Year,Count
88,Congo River,173,Lisbon,1516,1
75,Cape Verde Islands,199,Monte Christi,1560,1
75,Cape Verde Islands,80,Cartagena,1562,1
290,"Sierra Leone, port unspecified",80,Cartagena,1564,1
290,"Sierra Leone, port unspecified",261,Rio de la Hacha,1568,6
75,Cape Verde Islands,189,Margarita,1569,1
75,Cape Verde Islands,80,Cartagena,1570,1
75,Cape Verde Islands,142,Havana,1572,1
75,Cape Verde Islands,80,Cartagena,1573,1
75,Cape Verde Islands,80,Cartagena,1574,1
75,Cape Verde Islands,80,Cartagena,1575,2
75,Cape Verde Islands,80,Cartagena,1576,1
75,Cape Verde Islands,80,Cartagena,1577,1
75,Cape Verde Islands,80,Cartagena,1583,1
75,Cape Verde Islands,189,Margarita,1583,2
75,Cape Verde Islands,80,Cartagena,1585,1
248,Portuguese Guinea,80,Cartagena,1585,3
75,Cape Verde Islands,80,Cartagena,1586,3
75,Cape Verde Islands,80,Cartagena,1587,2
248,Portuguese Guinea,80,Cartagena,1587,3
75,Cape Verde Islands,80,Cartagena,1588,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1588,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1588,3
248,Portuguese Guinea,80,Cartagena,1588,5
286,"Senegambia and offshore Atlantic, port unspecified",189,Margarita,1588,1
75,Cape Verde Islands,75,Cape Verde Islands,1589,1
75,Cape Verde Islands,80,Cartagena,1589,3
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1589,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1589,1
248,Portuguese Guinea,80,Cartagena,1589,5
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1590,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1590,1
248,Portuguese Guinea,80,Cartagena,1590,6
75,Cape Verde Islands,80,Cartagena,1590,1
75,Cape Verde Islands,142,Havana,1590,1
75,Cape Verde Islands,80,Cartagena,1591,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1591,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1591,1
248,Portuguese Guinea,80,Cartagena,1591,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1592,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1592,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1593,3
75,Cape Verde Islands,80,Cartagena,1593,7
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1593,3
248,Portuguese Guinea,80,Cartagena,1593,8
75,Cape Verde Islands,80,Cartagena,1594,4
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1594,3
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1594,2
248,Portuguese Guinea,80,Cartagena,1594,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1595,8
248,Portuguese Guinea,80,Cartagena,1595,3
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1595,2
75,Cape Verde Islands,80,Cartagena,1596,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1596,4
248,Portuguese Guinea,80,Cartagena,1596,2
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1596,4
286,"Senegambia and offshore Atlantic, port unspecified",142,Havana,1596,1
329,"West Central Africa and St. Helena, port unspecified",261,Rio de la Hacha,1596,1
75,Cape Verde Islands,80,Cartagena,1597,6
248,Portuguese Guinea,80,Cartagena,1597,7
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1597,5
286,"Senegambia and offshore Atlantic, port unspecified",142,Havana,1597,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1597,1
286,"Senegambia and offshore Atlantic, port unspecified",54,Buenos Aires,1598,1
248,Portuguese Guinea,80,Cartagena,1598,4
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1598,5
75,Cape Verde Islands,80,Cartagena,1598,8
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1599,1
75,Cape Verde Islands,80,Cartagena,1599,4
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1599,8
248,Portuguese Guinea,80,Cartagena,1599,5
248,Portuguese Guinea,80,Cartagena,1600,6
75,Cape Verde Islands,80,Cartagena,1600,4
88,Congo River,80,Cartagena,1600,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1600,9
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1600,1
329,"West Central Africa and St. Helena, port unspecified",277,Santiago de Cuba,1600,1
248,Portuguese Guinea,80,Cartagena,1601,4
75,Cape Verde Islands,80,Cartagena,1601,3
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1601,10
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1602,6
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1603,4
329,"West Central Africa and St. Helena, port unspecified",189,Margarita,1603,3
75,Cape Verde Islands,189,Margarita,1603,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1604,1
286,"Senegambia and offshore Atlantic, port unspecified",54,Buenos Aires,1604,1
75,Cape Verde Islands,189,Margarita,1604,2
329,"West Central Africa and St. Helena, port unspecified",189,Margarita,1604,2
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1605,3
286,"Senegambia and offshore Atlantic, port unspecified",54,Buenos Aires,1606,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1607,1
248,Portuguese Guinea,80,Cartagena,1609,3
75,Cape Verde Islands,80,Cartagena,1609,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1609,3
248,Portuguese Guinea,80,Cartagena,1610,1
75,Cape Verde Islands,80,Cartagena,1610,5
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1610,4
329,"West Central Africa and St. Helena, port unspecified",189,Margarita,1610,1
248,Portuguese Guinea,80,Cartagena,1611,2
75,Cape Verde Islands,80,Cartagena,1611,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1611,1
329,"West Central Africa and St. Helena, port unspecified",189,Margarita,1611,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1612,2
248,Portuguese Guinea,80,Cartagena,1612,1
61,Cacheu,80,Cartagena,1612,1
329,"West Central Africa and St. Helena, port unspecified",189,Margarita,1612,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1613,1
248,Portuguese Guinea,80,Cartagena,1615,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1615,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1616,1
248,Portuguese Guinea,80,Cartagena,1616,3
75,Cape Verde Islands,80,Cartagena,1616,1
61,Cacheu,80,Cartagena,1616,1
248,Portuguese Guinea,80,Cartagena,1617,6
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1617,4
75,Cape Verde Islands,80,Cartagena,1617,1
248,Portuguese Guinea,80,Cartagena,1618,1
75,Cape Verde Islands,80,Cartagena,1618,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1618,4
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1618,1
248,Portuguese Guinea,80,Cartagena,1619,5
13,Ardra,80,Cartagena,1619,2
75,Cape Verde Islands,80,Cartagena,1619,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1619,3
248,Portuguese Guinea,80,Cartagena,1620,3
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1620,6
75,Cape Verde Islands,80,Cartagena,1620,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1620,1
13,Ardra,80,Cartagena,1620,2
13,Ardra,80,Cartagena,1621,2
248,Portuguese Guinea,80,Cartagena,1621,3
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1621,10
75,Cape Verde Islands,80,Cartagena,1621,2
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1621,5
13,Ardra,80,Cartagena,1622,1
75,Cape Verde Islands,80,Cartagena,1622,2
248,Portuguese Guinea,80,Cartagena,1622,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1622,13
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1622,2
248,Portuguese Guinea,80,Cartagena,1623,2
13,Ardra,80,Cartagena,1623,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1623,1
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1623,1
248,Portuguese Guinea,80,Cartagena,1624,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1624,1
248,Portuguese Guinea,80,Cartagena,1625,3
75,Cape Verde Islands,80,Cartagena,1625,2
248,Portuguese Guinea,80,Cartagena,1626,3
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1626,1
61,Cacheu,80,Cartagena,1626,1
75,Cape Verde Islands,80,Cartagena,1627,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1627,1
248,Portuguese Guinea,80,Cartagena,1627,1
248,Portuguese Guinea,80,Cartagena,1628,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1628,1
61,Cacheu,80,Cartagena,1628,1
75,Cape Verde Islands,80,Cartagena,1628,1
248,Portuguese Guinea,80,Cartagena,1629,5
248,Portuguese Guinea,80,Cartagena,1630,2
248,Portuguese Guinea,80,Cartagena,1631,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1631,2
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1632,1
248,Portuguese Guinea,80,Cartagena,1632,2
75,Cape Verde Islands,80,Cartagena,1632,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1633,6
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1633,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1634,2
286,"Senegambia and offshore Atlantic, port unspecified",80,Cartagena,1634,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1635,2
75,Cape Verde Islands,80,Cartagena,1635,1
61,Cacheu,80,Cartagena,1635,3
248,Portuguese Guinea,80,Cartagena,1636,1
61,Cacheu,80,Cartagena,1637,1
329,"West Central Africa and St. Helena, port unspecified",96,"Cuba, south coast",1637,1
75,Cape Verde Islands,80,Cartagena,1638,1
248,Portuguese Guinea,80,Cartagena,1638,1
248,Portuguese Guinea,80,Cartagena,1639,1
329,"West Central Africa and St. Helena, port unspecified",142,Havana,1639,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1649,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",80,Cartagena,1652,1
75,Cape Verde Islands,142,Havana,1652,1
212,New Calabar,123,"French Caribbean, colony unspecified",1653,1
61,Cacheu,80,Cartagena,1654,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1655,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1655,1
175,Loango,215,New York,1655,1
13,Ardra,80,Cartagena,1656,1
212,New Calabar,80,Cartagena,1656,2
70,Cap Lopez,80,Cartagena,1656,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",80,Cartagena,1656,2
63,Calabar,52,"British Caribbean, colony unspecified",1657,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1657,1
212,New Calabar,54,Buenos Aires,1657,1
13,Ardra,246,Portobelo,1657,2
212,New Calabar,54,Buenos Aires,1658,1
239,Popo,74,Cape of Good Hope,1658,1
329,"West Central Africa and St. Helena, port unspecified",74,Cape of Good Hope,1658,1
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1658,1
61,Cacheu,80,Cartagena,1658,1
212,New Calabar,116,Essequibo,1658,1
65,Cameroons River,116,Essequibo,1658,1
267,River del Rey,54,Buenos Aires,1659,1
13,Ardra,80,Cartagena,1659,1
13,Ardra,246,Portobelo,1659,1
267,River del Rey,246,Portobelo,1659,1
13,Ardra,261,Rio de la Hacha,1659,1
239,Popo,54,Buenos Aires,1660,1
33,"Bight of Benin, port unspecified",116,Essequibo,1660,1
33,"Bight of Benin, port unspecified",80,Cartagena,1661,1
131,"Gold Coast, port unspecified",113,Elmina,1661,1
75,Cape Verde Islands,54,Buenos Aires,1662,1
175,Loango,123,"French Caribbean, colony unspecified",1662,1
175,Loango,261,Rio de la Hacha,1662,1
131,"Gold Coast, port unspecified",62,Cadiz,1663,1
212,New Calabar,111,"Dutch Guianas, colony unspecified",1663,1
126,Gambia,83,Cayenne,1664,1
175,Loango,215,New York,1664,1
329,"West Central Africa and St. Helena, port unspecified",258,Rio de Janeiro,1664,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",52,"British Caribbean, colony unspecified",1665,1
175,Loango,123,"French Caribbean, colony unspecified",1665,1
113,Elmina,305,St. Maarten,1665,1
87,Congo North,123,"French Caribbean, colony unspecified",1666,1
13,Ardra,123,"French Caribbean, colony unspecified",1666,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1667,1
186,Malembo,31,Berbice,1668,1
113,Elmina,62,Cadiz,1668,1
205,Mpinda,83,Cayenne,1669,1
212,New Calabar,123,"French Caribbean, colony unspecified",1669,1
13,Ardra,246,Portobelo,1669,1
212,New Calabar,62,Cadiz,1670,1
126,Gambia,123,"French Caribbean, colony unspecified",1670,1
61,Cacheu,62,Cadiz,1671,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",52,"British Caribbean, colony unspecified",1675,1
286,"Senegambia and offshore Atlantic, port unspecified",116,Essequibo,1676,1
329,"West Central Africa and St. Helena, port unspecified",62,Cadiz,1677,1
286,"Senegambia and offshore Atlantic, port unspecified",246,Portobelo,1677,1
183,Madagascar,44,Boston,1678,1
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1678,1
286,"Senegambia and offshore Atlantic, port unspecified",116,Essequibo,1678,1
88,Congo River,76,Caracas,1679,1
75,Cape Verde Islands,80,Cartagena,1679,1
61,Cacheu,244,Port-de-Paix,1679,1
63,Calabar,52,"British Caribbean, colony unspecified",1680,2
13,Ardra,52,"British Caribbean, colony unspecified",1680,1
75,Cape Verde Islands,76,Caracas,1680,1
286,"Senegambia and offshore Atlantic, port unspecified",170,Le Havre,1680,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",52,"British Caribbean, colony unspecified",1682,1
332,Whydah,83,Cayenne,1682,1
131,"Gold Coast, port unspecified",111,"Dutch Guianas, colony unspecified",1682,1
33,"Bight of Benin, port unspecified",31,Berbice,1683,1
131,"Gold Coast, port unspecified",52,"British Caribbean, colony unspecified",1683,1
286,"Senegambia and offshore Atlantic, port unspecified",83,Cayenne,1683,1
63,Calabar,322,"USA, location unspecified",1683,1
126,Gambia,52,"British Caribbean, colony unspecified",1684,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1684,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1684,1
332,Whydah,83,Cayenne,1684,1
131,"Gold Coast, port unspecified",116,Essequibo,1684,1
33,"Bight of Benin, port unspecified",302,St. Eustatius,1684,1
329,"West Central Africa and St. Helena, port unspecified",83,Cayenne,1686,1
63,Calabar,52,"British Caribbean, colony unspecified",1687,1
39,Bissau,123,"French Caribbean, colony unspecified",1687,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1687,1
33,"Bight of Benin, port unspecified",123,"French Caribbean, colony unspecified",1688,1
332,Whydah,307,St. Thomas,1688,1
88,Congo River,52,"British Caribbean, colony unspecified",1690,1
332,Whydah,52,"British Caribbean, colony unspecified",1690,1
13,Ardra,116,Essequibo,1691,1
131,"Gold Coast, port unspecified",116,Essequibo,1692,1
63,Calabar,242,Port Royal,1693,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1693,2
332,Whydah,307,St. Thomas,1693,1
87,Congo North,116,Essequibo,1694,2
183,Madagascar,215,New York,1694,1
332,Whydah,307,St. Thomas,1694,1
33,"Bight of Benin, port unspecified",307,St. Thomas,1694,1
126,Gambia,83,Cayenne,1695,1
13,Ardra,116,Essequibo,1695,1
126,Gambia,123,"French Caribbean, colony unspecified",1695,1
63,Calabar,229,Patuxent,1695,1
101,Danish Gold Coast,307,St. Thomas,1696,3
126,Gambia,52,"British Caribbean, colony unspecified",1697,1
329,"West Central Africa and St. Helena, port unspecified",62,Cadiz,1697,1
13,Ardra,116,Essequibo,1697,1
183,Madagascar,215,New York,1697,2
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",52,"British Caribbean, colony unspecified",1698,1
131,"Gold Coast, port unspecified",80,Cartagena,1698,1
250,Princes Island,80,Cartagena,1698,2
131,"Gold Coast, port unspecified",116,Essequibo,1698,1
183,Madagascar,215,New York,1698,4
33,"Bight of Benin, port unspecified",307,St. Thomas,1698,1
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1699,2
33,"Bight of Benin, port unspecified",80,Cartagena,1699,1
250,Princes Island,80,Cartagena,1699,1
332,Whydah,116,Essequibo,1699,1
29,Benguela,258,Rio de Janeiro,1699,1
63,Calabar,302,St. Eustatius,1699,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1699,1
332,Whydah,307,St. Thomas,1699,1
131,"Gold Coast, port unspecified",307,St. Thomas,1699,1
183,Madagascar,74,Cape of Good Hope,1700,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1700,2
332,Whydah,80,Cartagena,1700,2
131,"Gold Coast, port unspecified",116,Essequibo,1700,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",246,Portobelo,1700,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1700,3
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1700,1
175,Loango,329,"West Central Africa and St. Helena, port unspecified",1700,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1701,1
290,"Sierra Leone, port unspecified",80,Cartagena,1701,1
332,Whydah,80,Cartagena,1701,3
29,Benguela,258,Rio de Janeiro,1701,1
63,Calabar,302,St. Eustatius,1701,1
175,Loango,302,St. Eustatius,1701,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1701,3
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",336,York River,1701,2
63,Calabar,76,Caracas,1702,1
87,Congo North,116,Essequibo,1702,1
63,Calabar,302,St. Eustatius,1702,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1702,2
175,Loango,54,Buenos Aires,1703,1
57,Cabinda,54,Buenos Aires,1703,1
130,"Gold Coast, Fr. definition",80,Cartagena,1703,2
131,"Gold Coast, port unspecified",116,Essequibo,1703,1
71,Cape Coast Castle,123,"French Caribbean, colony unspecified",1703,1
126,Gambia,307,St. Thomas,1703,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1703,1
175,Loango,336,York River,1703,1
57,Cabinda,54,Buenos Aires,1704,1
130,"Gold Coast, Fr. definition",80,Cartagena,1704,1
329,"West Central Africa and St. Helena, port unspecified",80,Cartagena,1704,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",123,"French Caribbean, colony unspecified",1704,1
131,"Gold Coast, port unspecified",31,Berbice,1705,1
71,Cape Coast Castle,52,"British Caribbean, colony unspecified",1705,1
332,Whydah,54,Buenos Aires,1705,2
332,Whydah,80,Cartagena,1705,1
126,Gambia,256,Rappahannock,1705,1
71,Cape Coast Castle,336,York River,1705,2
63,Calabar,336,York River,1705,1
332,Whydah,336,York River,1706,1
332,Whydah,116,Essequibo,1707,1
175,Loango,307,St. Thomas,1707,1
332,Whydah,54,Buenos Aires,1708,1
57,Cabinda,54,Buenos Aires,1708,1
71,Cape Coast Castle,71,Cape Coast Castle,1708,1
332,Whydah,84,Cayes (Les),1708,1
332,Whydah,246,Portobelo,1708,1
332,Whydah,83,Cayenne,1709,1
131,"Gold Coast, port unspecified",123,"French Caribbean, colony unspecified",1709,1
126,Gambia,123,"French Caribbean, colony unspecified",1709,1
186,Malembo,160,Kingston,1709,1
126,Gambia,160,Kingston,1709,1
332,Whydah,160,Kingston,1709,1
131,"Gold Coast, port unspecified",242,Port Royal,1709,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1709,2
175,Loango,307,St. Thomas,1709,1
63,Calabar,307,St. Thomas,1709,2
131,"Gold Coast, port unspecified",52,"British Caribbean, colony unspecified",1710,1
71,Cape Coast Castle,80,Cartagena,1710,1
332,Whydah,80,Cartagena,1710,1
332,Whydah,160,Kingston,1710,3
131,"Gold Coast, port unspecified",160,Kingston,1710,5
1,Accra,160,Kingston,1710,1
72,Cape Lahou,160,Kingston,1710,1
71,Cape Coast Castle,242,Port Royal,1710,1
332,Whydah,246,Portobelo,1710,1
63,Calabar,256,Rappahannock,1710,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1710,2
71,Cape Coast Castle,52,"British Caribbean, colony unspecified",1711,1
131,"Gold Coast, port unspecified",85,Charleston,1711,1
131,"Gold Coast, port unspecified",123,"French Caribbean, colony unspecified",1711,1
131,"Gold Coast, port unspecified",160,Kingston,1711,9
126,Gambia,160,Kingston,1711,1
332,Whydah,160,Kingston,1711,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1711,1
130,"Gold Coast, Fr. definition",246,Portobelo,1711,1
332,Whydah,54,Buenos Aires,1712,1
130,"Gold Coast, Fr. definition",123,"French Caribbean, colony unspecified",1712,2
131,"Gold Coast, port unspecified",160,Kingston,1712,1
131,"Gold Coast, port unspecified",242,Port Royal,1712,1
332,Whydah,246,Portobelo,1712,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1712,2
131,"Gold Coast, port unspecified",52,"British Caribbean, colony unspecified",1713,1
63,Calabar,54,Buenos Aires,1713,1
332,Whydah,83,Cayenne,1713,1
332,Whydah,160,Kingston,1713,1
131,"Gold Coast, port unspecified",160,Kingston,1713,3
332,Whydah,242,Port Royal,1713,1
131,"Gold Coast, port unspecified",242,Port Royal,1713,2
63,Calabar,83,Cayenne,1714,1
126,Gambia,85,Charleston,1714,1
71,Cape Coast Castle,160,Kingston,1714,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1714,3
75,Cape Verde Islands,160,Kingston,1714,1
131,"Gold Coast, port unspecified",160,Kingston,1714,1
332,Whydah,160,Kingston,1714,6
332,Whydah,242,Port Royal,1714,1
131,"Gold Coast, port unspecified",242,Port Royal,1714,2
286,"Senegambia and offshore Atlantic, port unspecified",242,Port Royal,1714,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1714,1
87,Congo North,31,Berbice,1715,1
175,Loango,54,Buenos Aires,1715,1
57,Cabinda,54,Buenos Aires,1715,2
33,"Bight of Benin, port unspecified",84,Cayes (Les),1715,1
126,Gambia,85,Charleston,1715,1
1,Accra,116,Essequibo,1715,1
332,Whydah,160,Kingston,1715,1
131,"Gold Coast, port unspecified",215,New York,1715,1
332,Whydah,258,Rio de Janeiro,1715,1
93,Costa da Mina,258,Rio de Janeiro,1715,2
63,Calabar,302,St. Eustatius,1715,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1715,2
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1715,5
175,Loango,54,Buenos Aires,1716,1
57,Cabinda,54,Buenos Aires,1716,1
71,Cape Coast Castle,80,Cartagena,1716,1
42,Bonny,83,Cayenne,1716,1
57,Cabinda,84,Cayes (Les),1716,1
131,"Gold Coast, port unspecified",160,Kingston,1716,1
332,Whydah,246,Portobelo,1716,1
156,Jacquin,246,Portobelo,1716,1
93,Costa da Mina,258,Rio de Janeiro,1716,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1716,1
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1716,1
126,Gambia,54,Buenos Aires,1717,1
175,Loango,54,Buenos Aires,1717,2
183,Madagascar,54,Buenos Aires,1717,1
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1717,1
131,"Gold Coast, port unspecified",80,Cartagena,1717,1
156,Jacquin,116,Essequibo,1717,1
332,Whydah,246,Portobelo,1717,1
126,Gambia,256,Rappahannock,1717,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1717,4
71,Cape Coast Castle,336,York River,1717,1
131,"Gold Coast, port unspecified",52,"British Caribbean, colony unspecified",1718,1
126,Gambia,52,"British Caribbean, colony unspecified",1718,1
1,Accra,54,Buenos Aires,1718,1
332,Whydah,54,Buenos Aires,1718,2
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1718,2
126,Gambia,85,Charleston,1718,1
131,"Gold Coast, port unspecified",85,Charleston,1718,2
156,Jacquin,116,Essequibo,1718,1
332,Whydah,142,Havana,1718,1
156,Jacquin,160,Kingston,1718,1
63,Calabar,160,Kingston,1718,1
131,"Gold Coast, port unspecified",160,Kingston,1718,2
332,Whydah,160,Kingston,1718,1
71,Cape Coast Castle,160,Kingston,1718,1
332,Whydah,246,Portobelo,1718,2
131,"Gold Coast, port unspecified",246,Portobelo,1718,1
71,Cape Coast Castle,246,Portobelo,1718,1
126,Gambia,256,Rappahannock,1718,3
131,"Gold Coast, port unspecified",277,Santiago de Cuba,1718,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1718,2
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1718,2
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",336,York River,1718,2
212,New Calabar,336,York River,1718,1
63,Calabar,336,York River,1718,4
183,Madagascar,54,Buenos Aires,1719,1
329,"West Central Africa and St. Helena, port unspecified",76,Caracas,1719,1
63,Calabar,85,Charleston,1719,1
63,Calabar,160,Kingston,1719,1
156,Jacquin,160,Kingston,1719,1
131,"Gold Coast, port unspecified",160,Kingston,1719,3
183,Madagascar,160,Kingston,1719,1
332,Whydah,178,Louisiana,1719,2
126,Gambia,179,Lower James River,1719,1
332,Whydah,258,Rio de Janeiro,1719,1
329,"West Central Africa and St. Helena, port unspecified",302,St. Eustatius,1719,1
175,Loango,302,St. Eustatius,1719,2
329,"West Central Africa and St. Helena, port unspecified",307,St. Thomas,1719,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1719,1
131,"Gold Coast, port unspecified",336,York River,1719,1
42,Bonny,336,York River,1719,1
183,Madagascar,336,York River,1719,1
63,Calabar,336,York River,1719,6
131,"Gold Coast, port unspecified",160,Kingston,1720,2
71,Cape Coast Castle,160,Kingston,1720,1
286,"Senegambia and offshore Atlantic, port unspecified",178,Louisiana,1720,1
71,Cape Coast Castle,229,Patuxent,1720,1
131,"Gold Coast, port unspecified",242,Port Royal,1720,1
183,Madagascar,256,Rappahannock,1720,1
87,Congo North,302,St. Eustatius,1720,2
329,"West Central Africa and St. Helena, port unspecified",305,St. Maarten,1720,1
131,"Gold Coast, port unspecified",336,York River,1720,1
63,Calabar,336,York River,1720,6
329,"West Central Africa and St. Helena, port unspecified",31,Berbice,1721,1
332,Whydah,36,Biloxi,1721,3
57,Cabinda,36,Biloxi,1721,1
71,Cape Coast Castle,52,"British Caribbean, colony unspecified",1721,1
57,Cabinda,52,"British Caribbean, colony unspecified",1721,1
87,Congo North,116,Essequibo,1721,1
131,"Gold Coast, port unspecified",160,Kingston,1721,1
286,"Senegambia and offshore Atlantic, port unspecified",178,Louisiana,1721,1
183,Madagascar,215,New York,1721,1
332,Whydah,258,Rio de Janeiro,1721,1
93,Costa da Mina,258,Rio de Janeiro,1721,1
87,Congo North,302,St. Eustatius,1721,1
131,"Gold Coast, port unspecified",336,York River,1721,2
183,Madagascar,336,York River,1721,4
63,Calabar,336,York River,1721,3
126,Gambia,336,York River,1721,2
113,Elmina,31,Berbice,1722,1
131,"Gold Coast, port unspecified",54,Buenos Aires,1722,1
335,"Windward Coast, port unspecified",83,Cayenne,1722,1
